name,modifier,head,freq_class
multiple fruit,multiple,fruit,
trumpet flower,trumpet,flower,
celery seed,celery,seed,
lymph vessel,lymph,vessel,
state capitalism,state,capitalism,
silver beech,silver,beech,
sand reed,sand,reed,
executive agency,executive,agency,
flowering tree,flowering,tree,
neutron flux,neutron,flux,
stimulant drug,stimulant,drug,
giant coreopsis,giant,coreopsis,
marten cat,marten,cat,
lumber jacket,lumber,jacket,
nude statue,nude,statue,
letter telegram,letter,telegram,
telephone kiosk,telephone,kiosk,
waist anchor,waist,anchor,
guerrilla theater,guerrilla,theater,
carrot family,carrot,family,
quartz mill,quartz,mill,
crown roast,crown,roast,
horizontal bar,horizontal,bar,
matrimony vine,matrimony,vine,
indigo plant,indigo,plant,
purple silkweed,purple,silkweed,
negative muon,negative,muon,
flash lamp,flash,lamp,
coach dog,coach,dog,
silver linden,silver,linden,
mineral deficiency,mineral,deficiency,
gum acacia,gum,acacia,
harvest mouse,harvest,mouse,
rat-tat,rat,tat,
cowl muscle,cowl,muscle,
root crop,root,crop,
marine mine,marine,mine,
limited audit,limited,audit,
strawberry tomato,strawberry,tomato,
sea green,sea,green,
club steak,club,steak,
willow oak,willow,oak,
sauropod dinosaur,sauropod,dinosaur,
felt fern,felt,fern,
raspberry bush,raspberry,bush,
commercial instrument,commercial,instrument,
fighting cock,fighting,cock,
acoustic storage,acoustic,storage,
summer savory,summer,savory,
hook wrench,hook,wrench,
poor speller,poor,speller,
radial symmetry,radial,symmetry,
sea scooter,sea,scooter,
self-worship,self,worship,
eye dropper,eye,dropper,
safety bicycle,safety,bicycle,
mountain chinchilla,mountain,chinchilla,
sheep laurel,sheep,laurel,
flurazepam hydrochloride,flurazepam,hydrochloride,
rattail cactus,rattail,cactus,
water chinquapin,water,chinquapin,
sea snail,sea,snail,
moth mullein,moth,mullein,
ground bass,ground,bass,
cost accountant,cost,accountant,
back breaker,back,breaker,
carbon cycle,carbon,cycle,
rosebud orchid,rosebud,orchid,
leeward side,leeward,side,
common hyacinth,common,hyacinth,
side judge,side,judge,
liver chestnut,liver,chestnut,
marriage mart,marriage,mart,
bladderwort family,bladderwort,family,
proportional sampling,proportional,sampling,
pyramid plant,pyramid,plant,
bombycid moth,bombycid,moth,
locust pod,locust,pod,
green broom,green,broom,
studio couch,studio,couch,
hog plum,hog,plum,
amino resin,amino,resin,
sweet calamus,sweet,calamus,
pocket edition,pocket,edition,
piping guan,piping,guan,
coffee cream,coffee,cream,
potato mold,potato,mold,
quirk bead,quirk,bead,
complex conjugate,complex,conjugate,
kangaroo bear,kangaroo,bear,
u-drive,u,drive,
pig laurel,pig,laurel,
wild cabbage,wild,cabbage,
betel palm,betel,palm,
lip fern,lip,fern,
exponential function,exponential,function,
high style,high,style,
germ layer,germ,layer,
monohybrid cross,monohybrid,cross,
jungle cock,jungle,cock,
myrrh tree,myrrh,tree,
occupation license,occupation,license,
hill myna,hill,myna,
chain armour,chain,armour,
chest voice,chest,voice,
synthetic thinking,synthetic,thinking,
clupeid fish,clupeid,fish,
iron mould,iron,mould,
riot gun,riot,gun,
commercial traveller,commercial,traveller,
wool oil,wool,oil,
body covering,body,covering,
barrel vault,barrel,vault,
red grouse,red,grouse,
portmanteau word,portmanteau,word,
snow plant,snow,plant,
cocktail table,cocktail,table,
manna ash,manna,ash,
comb jelly,comb,jelly,
toilet table,toilet,table,
optic axis,optic,axis,
spider orchid,spider,orchid,
truss bridge,truss,bridge,
single quote,single,quote,
risk arbitrage,risk,arbitrage,
serranid fish,serranid,fish,
neurotic depression,neurotic,depression,
word stress,word,stress,
war cloud,war,cloud,
sword grass,sword,grass,
line engraving,line,engraving,
camping site,camping,site,
ribbon tree,ribbon,tree,
compass flower,compass,flower,
countersink bit,countersink,bit,
acetate disk,acetate,disk,
selenium cell,selenium,cell,
exponential expression,exponential,expression,
minor scale,minor,scale,
milk intolerance,milk,intolerance,
black poplar,black,poplar,
water chevrotain,water,chevrotain,
lateral condyle,lateral,condyle,
slack suit,slack,suit,
hand mower,hand,mower,
wood cudweed,wood,cudweed,
halo blight,halo,blight,
metal filing,metal,filing,
repair shed,repair,shed,
brunch coat,brunch,coat,
tonic accent,tonic,accent,
blind gut,blind,gut,
scorpaenoid fish,scorpaenoid,fish,
city limit,city,limit,
musk mallow,musk,mallow,
wood mouse,wood,mouse,
concert-goer,concert,goer,
cost ledger,cost,ledger,
hanging wall,hanging,wall,
gable end,gable,end,
drop hammer,drop,hammer,
metatarsal vein,metatarsal,vein,
pearl fishery,pearl,fishery,
rocket engineer,rocket,engineer,
cypress spurge,cypress,spurge,
husking bee,husking,bee,
fringe tree,fringe,tree,
hell raising,hell,raising,
sodium silicate,sodium,silicate,
stable companion,stable,companion,
field pea,field,pea,
masking piece,masking,piece,
dog sleigh,dog,sleigh,
tortilla chip,tortilla,chip,
yam plant,yam,plant,
prophylactic device,prophylactic,device,
landing stage,landing,stage,
party liner,party,liner,
hedge bindweed,hedge,bindweed,
diving event,diving,event,
prairie fowl,prairie,fowl,
fir cone,fir,cone,
brightness level,brightness,level,
show card,show,card,
umbrella bird,umbrella,bird,
plasma cell,plasma,cell,
phi coefficient,phi,coefficient,
chemical element,chemical,element,
canella family,canella,family,
dumdum bullet,dumdum,bullet,
carissa plum,carissa,plum,
sneezeweed yarrow,sneezeweed,yarrow,
molasses cookie,molasses,cookie,
star-thistle,star,thistle,
lawn tool,lawn,tool,
whistle buoy,whistle,buoy,
grand duchy,grand,duchy,
comparative anatomist,comparative,anatomist,
tap wrench,tap,wrench,
opossum wood,opossum,wood,
methylene group,methylene,group,
natural endowment,natural,endowment,
balloon vine,balloon,vine,
nim tree,nim,tree,
white horehound,white,horehound,
wood stork,wood,stork,
frost heave,frost,heave,
buttermilk pancake,buttermilk,pancake,
letter carrier,letter,carrier,
water vole,water,vole,
lamp shell,lamp,shell,
hog snapper,hog,snapper,
bell founder,bell,founder,
indicator lamp,indicator,lamp,
hand calculator,hand,calculator,
swallow wort,swallow,wort,
lymph gland,lymph,gland,
inhalation anthrax,inhalation,anthrax,
bog laurel,bog,laurel,
commercial bribery,commercial,bribery,
coachwhip snake,coachwhip,snake,
marmalade bush,marmalade,bush,
sandwich plate,sandwich,plate,
sweat equity,sweat,equity,
military reserve,military,reserve,
green olive,green,olive,
negative pole,negative,pole,
mug file,mug,file,
prefix notation,prefix,notation,
podzol soil,podzol,soil,
stretch receptor,stretch,receptor,
subject case,subject,case,
fishing licence,fishing,licence,
background processing,background,processing,
credit analyst,credit,analyst,
comparative anatomy,comparative,anatomy,
nut grass,nut,grass,
dead march,dead,march,
river shad,river,shad,
facial tissue,facial,tissue,
retail chain,retail,chain,
mortality table,mortality,table,
acid precipitation,acid,precipitation,
sense experience,sense,experience,
lizard orchid,lizard,orchid,
coriander plant,coriander,plant,
edible corn,edible,corn,
logic programing,logic,programing,
gill cleft,gill,cleft,
portal hypertension,portal,hypertension,
solid angle,solid,angle,
soda biscuit,soda,biscuit,
pruning hook,pruning,hook,
coal tongs,coal,tongs,
coral bush,coral,bush,
arteria ileum,arteria,ileum,
information theory,information,theory,
death cap,death,cap,
sorbent material,sorbent,material,
chatter mark,chatter,mark,
sickle feather,sickle,feather,
horse cart,horse,cart,
cannon bone,cannon,bone,
bullock block,bullock,block,
potato blight,potato,blight,
quince bush,quince,bush,
impala lily,impala,lily,
funeral church,funeral,church,
large calorie,large,calorie,
fur seal,fur,seal,
scissors grip,scissors,grip,
blood clam,blood,clam,
screw bean,screw,bean,
cooking apple,cooking,apple,
barnacle goose,barnacle,goose,
pin bone,pin,bone,
information bulletin,information,bulletin,
borrowing cost,borrowing,cost,
rebound tenderness,rebound,tenderness,
dice cup,dice,cup,
minor tranquillizer,minor,tranquillizer,
press photographer,press,photographer,
logic operation,logic,operation,
moral philosophy,moral,philosophy,
nut pine,nut,pine,
bench clamp,bench,clamp,
scintillation counter,scintillation,counter,
eye-lotion,eye,lotion,
field sandbur,field,sandbur,
barley grass,barley,grass,
fin whale,fin,whale,
duct gland,duct,gland,
water crowfoot,water,crowfoot,
sesame family,sesame,family,
chokecherry tree,chokecherry,tree,
bush clover,bush,clover,
sound bow,sound,bow,
cinder pig,cinder,pig,
private road,private,road,
money cowrie,money,cowrie,
bitter hickory,bitter,hickory,
clutch bag,clutch,bag,
manna lichen,manna,lichen,
serum globulin,serum,globulin,
vinyl cyanide,vinyl,cyanide,
straight chain,straight,chain,
sword-cut,sword,cut,
spice tree,spice,tree,
compound pendulum,compound,pendulum,
steam organ,steam,organ,
tolu tree,tolu,tree,
pine siskin,pine,siskin,
fly tent,fly,tent,
gravity meter,gravity,meter,
earth-tongue,earth,tongue,
pearly nautilus,pearly,nautilus,
baby farmer,baby,farmer,
flag-waver,flag,waver,
periodical cicada,periodical,cicada,
quill pen,quill,pen,
brazil nut,brazil,nut,
theatrical role,theatrical,role,
wind power,wind,power,
ski wax,ski,wax,
corona discharge,corona,discharge,
thigh-slapper,thigh,slapper,
apricot sauce,apricot,sauce,
tumble grass,tumble,grass,
intelligence cell,intelligence,cell,
cardinal number,cardinal,number,
vesper sparrow,vesper,sparrow,
defense policy,defense,policy,
comb-plate,comb,plate,
return key,return,key,
wolf fish,wolf,fish,
cavalier hat,cavalier,hat,
compass card,compass,card,
broom tree,broom,tree,
manilla paper,manilla,paper,
gelechiid moth,gelechiid,moth,
bobwhite quail,bobwhite,quail,
swamp blueberry,swamp,blueberry,
snow eater,snow,eater,
plant closing,plant,closing,
sub-test,sub,test,
yellow warbler,yellow,warbler,
yellow rocket,yellow,rocket,
cow pen,cow,pen,
common birch,common,birch,
large periwinkle,large,periwinkle,
loan collection,loan,collection,
gray willow,gray,willow,
gauze bandage,gauze,bandage,
rose bug,rose,bug,
marsupial rat,marsupial,rat,
toxin antitoxin,toxin,antitoxin,
gum anime,gum,anime,
social assistance,social,assistance,
play reading,play,reading,
pisiform bone,pisiform,bone,
mint geranium,mint,geranium,
metatarsal artery,metatarsal,artery,
cetacean mammal,cetacean,mammal,
dogwood family,dogwood,family,
truck garden,truck,garden,
field bindweed,field,bindweed,
sea mat,sea,mat,
propeller plane,propeller,plane,
funnel web,funnel,web,
bacteria family,bacteria,family,
bun-fight,bun,fight,
native pomegranate,native,pomegranate,
hunting crop,hunting,crop,
malaria mosquito,malaria,mosquito,
musk deer,musk,deer,
subordinate word,subordinate,word,
beet sugar,beet,sugar,
scalenus syndrome,scalenus,syndrome,
anterior root,anterior,root,
rain date,rain,date,
border district,border,district,
chance variable,chance,variable,
impossible action,impossible,action,
facet plane,facet,plane,
school phobia,school,phobia,
cubeb vine,cubeb,vine,
theater stage,theater,stage,
seed fern,seed,fern,
comparative degree,comparative,degree,
love-philter,love,philter,
flowering raspberry,flowering,raspberry,
gooseberry family,gooseberry,family,
facial muscle,facial,muscle,
hospital train,hospital,train,
giant perch,giant,perch,
grey mullet,grey,mullet,
chain pickerel,chain,pickerel,
mother board,mother,board,
bog hemp,bog,hemp,
flannel bush,flannel,bush,
scarlet haw,scarlet,haw,
decimal notation,decimal,notation,
knee joint,knee,joint,
spruce squirrel,spruce,squirrel,
analogue computer,analogue,computer,
blood knot,blood,knot,
collective security,collective,security,
swamp willow,swamp,willow,
kino gum,kino,gum,
manner name,manner,name,
tickseed sunflower,tickseed,sunflower,
sieve tube,sieve,tube,
western hemlock,western,hemlock,
simple pistil,simple,pistil,
fipple flute,fipple,flute,
drum brake,drum,brake,
chile pine,chile,pine,
optic tract,optic,tract,
palpebra conjunctiva,palpebra,conjunctiva,
wood fern,wood,fern,
swamp horsetail,swamp,horsetail,
cafeteria facility,cafeteria,facility,
earthnut pea,earthnut,pea,
silver grey,silver,grey,
sea fan,sea,fan,
coast lily,coast,lily,
hen hawk,hen,hawk,
trunk hose,trunk,hose,
white rust,white,rust,
wing shooting,wing,shooting,
rack railway,rack,railway,
soil horizon,soil,horizon,
scuffle hoe,scuffle,hoe,
snap bean,snap,bean,
ocular muscle,ocular,muscle,
vapour pressure,vapour,pressure,
piping plover,piping,plover,
head linesman,head,linesman,
raft foundation,raft,foundation,
government note,government,note,
railway line,railway,line,
ogee arch,ogee,arch,
white lettuce,white,lettuce,
line triple,line,triple,
ion beam,ion,beam,
vertical bank,vertical,bank,
stage setting,stage,setting,
little auk,little,auk,
orange balsam,orange,balsam,
wolf pup,wolf,pup,
fever tree,fever,tree,
bilingual dictionary,bilingual,dictionary,
common daisy,common,daisy,
spark arrester,spark,arrester,
garden lettuce,garden,lettuce,
missionary station,missionary,station,
hair seal,hair,seal,
operation code,operation,code,
church mode,church,mode,
racing skate,racing,skate,
self-feeder,self,feeder,
pitch contour,pitch,contour,
product research,product,research,
crucifix fish,crucifix,fish,
garlic mustard,garlic,mustard,
broadcasting studio,broadcasting,studio,
alternative birth,alternative,birth,
gliding bacteria,gliding,bacteria,
rational motive,rational,motive,
theater light,theater,light,
quarter-tone,quarter,tone,
corn chamomile,corn,chamomile,
common lettuce,common,lettuce,
exposure meter,exposure,meter,
time-fuse,time,fuse,
ammonium carbamate,ammonium,carbamate,
real storage,real,storage,
water ox,water,ox,
spinning jenny,spinning,jenny,
immune globulin,immune,globulin,
machine screw,machine,screw,
guerrilla force,guerrilla,force,
bee eater,bee,eater,
warble fly,warble,fly,
basic slag,basic,slag,
coin silver,coin,silver,
juneberry holly,juneberry,holly,
alpha foetoprotein,alpha,foetoprotein,
food grain,food,grain,
audio frequency,audio,frequency,
coast redwood,coast,redwood,
garden current,garden,current,
lemon rind,lemon,rind,
whitlow grass,whitlow,grass,
copaiba balsam,copaiba,balsam,
hour circle,hour,circle,
ink cartridge,ink,cartridge,
diaper dermatitis,diaper,dermatitis,
smut grass,smut,grass,
game equipment,game,equipment,
potato mosaic,potato,mosaic,
gross ton,gross,ton,
yellow foxglove,yellow,foxglove,
beer maker,beer,maker,
book binding,book,binding,
cockle-bur,cockle,bur,
black hickory,black,hickory,
candle holder,candle,holder,
potato nose,potato,nose,
pigeon breast,pigeon,breast,
raw wood,raw,wood,
form family,form,family,
petrol line,petrol,line,
divinity fudge,divinity,fudge,
prairie fox,prairie,fox,
kissing cousin,kissing,cousin,
disc brake,disc,brake,
pineapple plant,pineapple,plant,
telegraph plant,telegraph,plant,
buckwheat tree,buckwheat,tree,
stream orchid,stream,orchid,
typhoid bacteriophage,typhoid,bacteriophage,
cow shark,cow,shark,
government activity,government,activity,
bastard toadflax,bastard,toadflax,
rising trot,rising,trot,
blank shell,blank,shell,
sweet oil,sweet,oil,
thatch palm,thatch,palm,
buffalo bur,buffalo,bur,
cup hook,cup,hook,
carboxyl group,carboxyl,group,
differential limen,differential,limen,
croton oil,croton,oil,
canoe birch,canoe,birch,
mag tape,mag,tape,
white squire,white,squire,
dray horse,dray,horse,
reverse lightning,reverse,lightning,
cover slip,cover,slip,
half boot,half,boot,
smooth hammerhead,smooth,hammerhead,
skillet fish,skillet,fish,
flashlight battery,flashlight,battery,
tidewater river,tidewater,river,
common hops,common,hops,
black lead,black,lead,
white melilot,white,melilot,
fad diet,fad,diet,
heat hyperpyrexia,heat,hyperpyrexia,
blood spavin,blood,spavin,
aluminum industry,aluminum,industry,
home territory,home,territory,
elephant ear,elephant,ear,
round shot,round,shot,
elastic tissue,elastic,tissue,
talker identification,talker,identification,
crochet needle,crochet,needle,
emerald creeper,emerald,creeper,
logic gate,logic,gate,
independent clause,independent,clause,
cypress family,cypress,family,
climbing iron,climbing,iron,
dust sheet,dust,sheet,
rock maple,rock,maple,
beach strawberry,beach,strawberry,
straw foxglove,straw,foxglove,
oscine bird,oscine,bird,
crystal tea,crystal,tea,
distributor cam,distributor,cam,
fish fuddle,fish,fuddle,
common racoon,common,racoon,
press stud,press,stud,
poppy mallow,poppy,mallow,
space walk,space,walk,
river limpet,river,limpet,
license tax,license,tax,
snap fastener,snap,fastener,
data track,data,track,
kidney bean,kidney,bean,
regression line,regression,line,
bell buoy,bell,buoy,
guest night,guest,night,
lady-slipper,lady,slipper,
old witchgrass,old,witchgrass,
pilot bread,pilot,bread,
window frame,window,frame,
mud midget,mud,midget,
radiation diagram,radiation,diagram,
whizbang shell,whizbang,shell,
alpha radiation,alpha,radiation,
sound film,sound,film,
clothes drier,clothes,drier,
help desk,help,desk,
citrus whitefly,citrus,whitefly,
spruce grouse,spruce,grouse,
methyl phenol,methyl,phenol,
virginal membrane,virginal,membrane,
debit entry,debit,entry,
fig marigold,fig,marigold,
sable antelope,sable,antelope,
wood anemone,wood,anemone,
ocean current,ocean,current,
coronary sinus,coronary,sinus,
shooting brake,shooting,brake,
turkey vulture,turkey,vulture,
alcoholism abuse,alcoholism,abuse,
special act,special,act,
spider plant,spider,plant,
game law,game,law,
suspensory bandage,suspensory,bandage,
business activity,business,activity,
parquet circle,parquet,circle,
analog computer,analog,computer,
female aristocrat,female,aristocrat,
whistling swan,whistling,swan,
red kauri,red,kauri,
native peach,native,peach,
contact action,contact,action,
air cleaner,air,cleaner,
passing shot,passing,shot,
skillet cake,skillet,cake,
loaf sugar,loaf,sugar,
rock beauty,rock,beauty,
gooseneck loosestrife,gooseneck,loosestrife,
war power,war,power,
pie-dog,pie,dog,
water chickweed,water,chickweed,
common burdock,common,burdock,
sick berth,sick,berth,
cleanup position,cleanup,position,
kidney vetch,kidney,vetch,
neutralisation reaction,neutralisation,reaction,
grey jay,grey,jay,
schizophrenic psychosis,schizophrenic,psychosis,
defecation reflex,defecation,reflex,
velvet-leaf,velvet,leaf,
brood bitch,brood,bitch,
petrol pump,petrol,pump,
joint hinge,joint,hinge,
white currant,white,currant,
imperial mammoth,imperial,mammoth,
grapefruit peel,grapefruit,peel,
square sail,square,sail,
solitary wave,solitary,wave,
conversion hysteria,conversion,hysteria,
black ash,black,ash,
light reaction,light,reaction,
set theory,set,theory,
chordate genus,chordate,genus,
compass plane,compass,plane,
concrete mixer,concrete,mixer,
matzoh ball,matzoh,ball,
cash price,cash,price,
heartleaf manzanita,heartleaf,manzanita,
sketch block,sketch,block,
draught beer,draught,beer,
rope yarn,rope,yarn,
ill humour,ill,humour,
dwarf sumac,dwarf,sumac,
fish fillet,fish,fillet,
mezzo-relievo,mezzo,relievo,
alveolar rhabdomyosarcoma,alveolar,rhabdomyosarcoma,
double-dealer,double,dealer,
open weave,open,weave,
rotary motion,rotary,motion,
nautch girl,nautch,girl,
three-hitter,three,hitter,
giant fulmar,giant,fulmar,
shoulder joint,shoulder,joint,
production order,production,order,
drill hole,drill,hole,
molybdenum steel,molybdenum,steel,
serial music,serial,music,
paradise flower,paradise,flower,
bell gable,bell,gable,
bird louse,bird,louse,
dolphin striker,dolphin,striker,
flame bush,flame,bush,
cattail family,cattail,family,
raccoon fox,raccoon,fox,
dairy farming,dairy,farming,
exclusion principle,exclusion,principle,
bile salt,bile,salt,
chemical mechanism,chemical,mechanism,
bergamot mint,bergamot,mint,
plum-yew,plum,yew,
liquid bleach,liquid,bleach,
great burdock,great,burdock,
jewel orchid,jewel,orchid,
pilot ladder,pilot,ladder,
relative frequency,relative,frequency,
heath family,heath,family,
beer mat,beer,mat,
truck bed,truck,bed,
ultraviolet source,ultraviolet,source,
slime bacteria,slime,bacteria,
stock cube,stock,cube,
duffel coat,duffel,coat,
blue marguerite,blue,marguerite,
cotton rush,cotton,rush,
sawdust mushroom,sawdust,mushroom,
cat thyme,cat,thyme,
hydroxyl ion,hydroxyl,ion,
finger plate,finger,plate,
afferent neuron,afferent,neuron,
ascending node,ascending,node,
guy rope,guy,rope,
pin cherry,pin,cherry,
fish geranium,fish,geranium,
mackerel shad,mackerel,shad,
open sight,open,sight,
iron putty,iron,putty,
separation energy,separation,energy,
palatine bone,palatine,bone,
prescription medicine,prescription,medicine,
black beech,black,beech,
booster station,booster,station,
glade mallow,glade,mallow,
estrogen antagonist,estrogen,antagonist,
program music,program,music,
coral vine,coral,vine,
lens capsule,lens,capsule,
dipole antenna,dipole,antenna,
grave accent,grave,accent,
graphic symbol,graphic,symbol,
swimming bath,swimming,bath,
buttercup squash,buttercup,squash,
chocolate truffle,chocolate,truffle,
weeping beech,weeping,beech,
baseball swing,baseball,swing,
logic programming,logic,programming,
closing curtain,closing,curtain,
honey oil,honey,oil,
mountain fetterbush,mountain,fetterbush,
tassel hyacinth,tassel,hyacinth,
peptide bond,peptide,bond,
bell metal,bell,metal,
paper gold,paper,gold,
arthropod genus,arthropod,genus,
negative stimulation,negative,stimulation,
alkali bee,alkali,bee,
ponderosa pine,ponderosa,pine,
red bearberry,red,bearberry,
binary file,binary,file,
acetone body,acetone,body,
indigo finch,indigo,finch,
eye-catcher,eye,catcher,
graham bread,graham,bread,
fish mousse,fish,mousse,
retinal rod,retinal,rod,
china clay,china,clay,
mammee apple,mammee,apple,
diesel-electric,diesel,electric,
white zinnia,white,zinnia,
radio chassis,radio,chassis,
occupation licence,occupation,licence,
ketamine hydrochloride,ketamine,hydrochloride,
white baneberry,white,baneberry,
pearly everlasting,pearly,everlasting,
dwarf phlox,dwarf,phlox,
flathead catfish,flathead,catfish,
basket flower,basket,flower,
regular recurrence,regular,recurrence,
tiger rattlesnake,tiger,rattlesnake,
wild pea,wild,pea,
ant bird,ant,bird,
sampling rate,sampling,rate,
seed lac,seed,lac,
cork oak,cork,oak,
sea cradle,sea,cradle,
thoroughbred race,thoroughbred,race,
hell-rooster,hell,rooster,
sea duck,sea,duck,
chelonian reptile,chelonian,reptile,
colored audition,colored,audition,
sphincter muscle,sphincter,muscle,
absorbent material,absorbent,material,
wrecking bar,wrecking,bar,
king fern,king,fern,
data structure,data,structure,
box girder,box,girder,
mass meeting,mass,meeting,
fetter bush,fetter,bush,
rain shadow,rain,shadow,
flux applicator,flux,applicator,
flea beetle,flea,beetle,
bur reed,bur,reed,
snake polypody,snake,polypody,
flat solid,flat,solid,
dripping pan,dripping,pan,
cottonmouth moccasin,cottonmouth,moccasin,
luncheon meeting,luncheon,meeting,
inferior rectus,inferior,rectus,
fuji cherry,fuji,cherry,
cirrus cloud,cirrus,cloud,
beta-interferon,beta,interferon,
bran flake,bran,flake,
depth psychology,depth,psychology,
citrus mealybug,citrus,mealybug,
window screen,window,screen,
cooking pan,cooking,pan,
lock-gate,lock,gate,
medical bill,medical,bill,
violin section,violin,section,
phenolic resin,phenolic,resin,
sand dropseed,sand,dropseed,
portrait lens,portrait,lens,
propellant explosive,propellant,explosive,
wire printer,wire,printer,
takeoff booster,takeoff,booster,
social system,social,system,
peptide linkage,peptide,linkage,
water meter,water,meter,
rabbet plane,rabbet,plane,
social policy,social,policy,
movie maker,movie,maker,
world-weariness,world,weariness,
sternocleidomastoid vein,sternocleidomastoid,vein,
radial nerve,radial,nerve,
sharia law,sharia,law,
walking fern,walking,fern,
middle term,middle,term,
possible action,possible,action,
tulip orchid,tulip,orchid,
molar concentration,molar,concentration,
thunder snake,thunder,snake,
quadratic polynomial,quadratic,polynomial,
approach pattern,approach,pattern,
carrier bag,carrier,bag,
terbium metal,terbium,metal,
satin stitch,satin,stitch,
margay cat,margay,cat,
process printing,process,printing,
umbilical hernia,umbilical,hernia,
official immunity,official,immunity,
irrational number,irrational,number,
cavity wall,cavity,wall,
window oyster,window,oyster,
zombi spirit,zombi,spirit,
lower limit,lower,limit,
musical organization,musical,organization,
numeration system,numeration,system,
cordial reception,cordial,reception,
ice crystal,ice,crystal,
lodgepole pine,lodgepole,pine,
spot pass,spot,pass,
gravity-assist,gravity,assist,
sodium nitrite,sodium,nitrite,
adhesive agent,adhesive,agent,
hiccup nut,hiccup,nut,
grass pea,grass,pea,
ground wave,ground,wave,
white mullet,white,mullet,
tooth root,tooth,root,
antiarrhythmic drug,antiarrhythmic,drug,
drop biscuit,drop,biscuit,
dry battery,dry,battery,
typewriter keyboard,typewriter,keyboard,
flare star,flare,star,
black apricot,black,apricot,
wild peanut,wild,peanut,
glacier lily,glacier,lily,
potty seat,potty,seat,
copepod crustacean,copepod,crustacean,
pearl oyster,pearl,oyster,
dog grass,dog,grass,
hand axe,hand,axe,
thermocouple junction,thermocouple,junction,
safety blitz,safety,blitz,
giant petrel,giant,petrel,
term infant,term,infant,
oyster crab,oyster,crab,
ring blackbird,ring,blackbird,
exhibition area,exhibition,area,
active application,active,application,
stagger head,stagger,head,
binary system,binary,system,
coronary failure,coronary,failure,
stone breaker,stone,breaker,
field chamomile,field,chamomile,
pickerel weed,pickerel,weed,
passing game,passing,game,
aquatic vertebrate,aquatic,vertebrate,
lymph cell,lymph,cell,
alkyl group,alkyl,group,
gas cooker,gas,cooker,
wild vanilla,wild,vanilla,
semester hour,semester,hour,
surface assimilation,surface,assimilation,
arsenic group,arsenic,group,
multiple mononeuropathy,multiple,mononeuropathy,
uranyl group,uranyl,group,
semaphore plant,semaphore,plant,
snail butter,snail,butter,
fire trench,fire,trench,
gland disease,gland,disease,
stone drill,stone,drill,
swamp poplar,swamp,poplar,
sand eel,sand,eel,
wood engraving,wood,engraving,
tapioca plant,tapioca,plant,
panther cat,panther,cat,
lingual artery,lingual,artery,
fire thorn,fire,thorn,
gum-lac,gum,lac,
common osier,common,osier,
line judge,line,judge,
monkey nut,monkey,nut,
central chimpanzee,central,chimpanzee,
dwarf mulberry,dwarf,mulberry,
bonnet shark,bonnet,shark,
war hawk,war,hawk,
maiden over,maiden,over,
cadmium orange,cadmium,orange,
reed mace,reed,mace,
washing soda,washing,soda,
climbing maidenhair,climbing,maidenhair,
cow barn,cow,barn,
frontal suture,frontal,suture,
buyout bid,buyout,bid,
quinine water,quinine,water,
running hand,running,hand,
blue poppy,blue,poppy,
baleen whale,baleen,whale,
flying drainpipe,flying,drainpipe,
neon tube,neon,tube,
water flaxseed,water,flaxseed,
cover crop,cover,crop,
common shiner,common,shiner,
espresso shop,espresso,shop,
universal quantifier,universal,quantifier,
atlas vertebra,atlas,vertebra,
red wolf,red,wolf,
stage director,stage,director,
planet wheel,planet,wheel,
parasol mushroom,parasol,mushroom,
eelgrass family,eelgrass,family,
cart track,cart,track,
rock cress,rock,cress,
meclizine hydrochloride,meclizine,hydrochloride,
building society,building,society,
blacktail deer,blacktail,deer,
wall fern,wall,fern,
sledge dog,sledge,dog,
crystal rectifier,crystal,rectifier,
mud flat,mud,flat,
archosaurian reptile,archosaurian,reptile,
cape marigold,cape,marigold,
bicuspid valve,bicuspid,valve,
macro instruction,macro,instruction,
takeoff rocket,takeoff,rocket,
betel pepper,betel,pepper,
possum haw,possum,haw,
animal oil,animal,oil,
flowering plant,flowering,plant,
camphor oil,camphor,oil,
little grebe,little,grebe,
export credit,export,credit,
burr drill,burr,drill,
street drug,street,drug,
horsetail family,horsetail,family,
electric burn,electric,burn,
fare-stage,fare,stage,
sunray lamp,sunray,lamp,
simple regression,simple,regression,
red goosefoot,red,goosefoot,
immersion foot,immersion,foot,
wheat berry,wheat,berry,
pontoon bridge,pontoon,bridge,
auto company,auto,company,
canvasback duck,canvasback,duck,
bristle fern,bristle,fern,
swan-flower,swan,flower,
wolf cub,wolf,cub,
radio spectrum,radio,spectrum,
coriander seed,coriander,seed,
vigilance man,vigilance,man,
cucumber tree,cucumber,tree,
cinchona tree,cinchona,tree,
white milkweed,white,milkweed,
rough bristlegrass,rough,bristlegrass,
affricate consonant,affricate,consonant,
computer database,computer,database,
stone bass,stone,bass,
cat sleep,cat,sleep,
garboard plank,garboard,plank,
vinyl resin,vinyl,resin,
disk controller,disk,controller,
plate armour,plate,armour,
white pelican,white,pelican,
cliff swallow,cliff,swallow,
antitrade wind,antitrade,wind,
great ragweed,great,ragweed,
western blackberry,western,blackberry,
lithotomy position,lithotomy,position,
barndoor skate,barndoor,skate,
red baneberry,red,baneberry,
matrix inversion,matrix,inversion,
binomial distribution,binomial,distribution,
sildenafil citrate,sildenafil,citrate,
green plover,green,plover,
target company,target,company,
crosscut handsaw,crosscut,handsaw,
